laptop_ID,Company,Product,TypeName,Inches,Cpu,Ram,Gpu,OpSys,Weight,Price_euros,Cpu_Company,Memory_Amount,Memory_Type,SSD
613,Toshiba,Tecra Z50-C-144,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,2.2,1399.0,Intel,256,SSD,1
614,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i5 7200U 2.5GHz,6GB,Intel HD Graphics 620,Windows 10,2.4,564.0,Intel,1024,HDD,0
615,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Intel HD Graphics 630,Windows 10,2.0,1299.0,Intel,256,SSD,1
616,Acer,Swift SF114-31-P5HY,Notebook,14.0,Intel Pentium Quad Core N3710 1.6GHz,4GB,Intel HD Graphics 405,Windows 10,1.6,349.0,Intel,128,Flash,0
617,Lenovo,Thinkpad P51,Notebook,15.6,Intel Xeon E3-1535M v6 3.1GHz,32GB,Nvidia Quadro M2200M,Windows 10,2.5,4899.0,Intel,1024,SSD,1
618,Dell,Inspiron 7559,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.59,879.01,Intel,1024,HDD,0
619,Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,Intel HD Graphics 520,Linux,2.18,443.9,Intel,1024,HDD,0
620,Dell,Inspiron 3567,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,Intel HD Graphics 520,Linux,2.25,359.0,Intel,1024,HDD,0
621,Dell,Latitude 5580,Notebook,15.6,Intel Core i5 7300U 2.6GHz,4GB,Intel HD Graphics 620,Linux,1.93,869.0,Intel,500,HDD,0
622,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,3.0,1168.0,Intel,1152,SSD + HDD,1
623,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,AMD Radeon R5 M420,Linux,2.18,569.0,Intel,128,SSD,1
624,HP,EliteBook 850,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.84,1389.0,Intel,512,SSD,1
625,MSI,GT62VR 7RE,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,2.94,2267.86,Intel,1280,SSD + HDD,1
626,Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,2 in 1 Convertible,11.6,Intel Celeron Quad Core N3160 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.25,379.0,Intel,32,Flash,0
627,HP,ProBook 650,Notebook,14.0,Intel Core i5 7300U 2.6GHz,8GB,Intel HD Graphics 620,Windows 10,2.31,1124.0,Intel,256,SSD,1
628,Lenovo,ThinkPad T470,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.65,1465.0,Intel,256,SSD,1
629,Dell,Inspiron 5570,Notebook,15.6,Intel Core i5 8250U 1.6GHz,4GB,AMD Radeon 530,Windows 10,2.2,776.0,Intel,1024,HDD,0
630,Fujitsu,LifeBook A557,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.2,799.0,Intel,256,SSD,1
631,HP,EliteBook 850,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,1.88,932.0,Intel,500,HDD,0
632,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 920MX,Windows 10,2.2,899.0,Intel,1024,HDD,0
633,Mediacom,SmartBook 140,Notebook,14.0,Intel Atom x5-Z8350 1.44GHz,2GB,Intel HD Graphics,Windows 10,1.4,239.0,Intel,32,Flash,0
634,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,No OS,2.2,468.0,Intel,128,SSD,1
635,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,6GB,Intel HD Graphics 620,Windows 10,1.5,639.01,Intel,1024,HDD,0
636,Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.0,1820.0,Intel,256,SSD,1
637,Asus,ZenBook 3,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.1,1900.0,Intel,512,SSD,1
639,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1479.0,Intel,1280,SSD + HDD,1
640,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,Intel Core i5 8250U 1.6GHz,4GB,Intel UHD Graphics 620,Windows 10,1.8,829.0,Intel,256,SSD,1
641,Lenovo,Ideapad 320-15ISK,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Nvidia GeForce 920MX ,Windows 10,2.2,579.0,Intel,1024,HDD,0
642,Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Notebook,15.6,Intel Celeron Dual Core N3350 1.1GHz,8GB,Intel HD Graphics 500,Windows 10,2.0,399.0,Intel,1024,HDD,0
643,Asus,VivoBook Pro,Notebook,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,1.99,906.62,Intel,1024,HDD,0
644,Dell,XPS 13,Ultrabook,13.3,Intel Core i5 8250U 1.6GHz,8GB,Intel UHD Graphics 620,Windows 10,1.23,1869.0,Intel,256,SSD,1
645,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,2GB,Intel HD Graphics 400,Windows 10,1.42,249.0,Intel,32,Flash,0
646,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.37,1757.42,Intel,256,SSD,1
647,Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050,Windows 10,2.06,2399.0,Intel,1024,SSD,1
648,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050M,Windows 10,2.5,1109.0,Intel,1152,SSD + HDD,1
649,HP,17-AK091ND (A9-9420/8GB/1TB/W10),Notebook,17.0,AMD A9-Series 9420 3GHz,8GB,AMD Radeon R5,Windows 10,2.6,520.9,AMD,1024,HDD,0
650,Lenovo,ThinkPad X1,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.14,2450.0,Intel,512,SSD,1
651,Asus,ROG GL553VE-FY022,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050 Ti,No OS,2.5,1169.0,Intel,1024,HDD,0
652,Acer,Extensa EX2540,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,Windows 10,2.4,450.0,Intel,500,HDD,0
653,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics,Windows 10,1.43,274.0,Intel,32,Flash,0
654,Acer,Swift 3,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel Graphics 620,Windows 10,1.8,919.0,Intel,256,SSD,1
655,Razer,Blade Pro,Gaming,14.0,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,1.95,2599.0,Intel,256,SSD,1
656,Toshiba,Portege Z30-C-16J,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.2,1213.0,Intel,256,SSD,1
657,Lenovo,Thinkpad X270,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.36,1584.0,Intel,256,SSD,1
658,Asus,ROG G701VI,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,32GB,Nvidia GeForce GTX 1080,Windows 10,3.8,2799.0,Intel,512,SSD,1
659,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Linux,2.4,709.0,Intel,1024,HDD,0
660,Dell,XPS 13,Ultrabook,13.3,Intel Core i5 8250U 1.6GHz,8GB,Intel UHD Graphics 620,Windows 10,1.2,1449.9,Intel,256,SSD,1
661,MSI,GL62M 7REX,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.2,1191.8,Intel,1152,SSD + HDD,1
662,HP,250 G6,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,No OS,1.86,364.9,Intel,500,HDD,0
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.0,1064.0,Intel,500,HDD,0
664,Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U 1.8GHz,8GB,AMD Radeon 530,Windows 10,2.2,919.0,Intel,256,SSD,1
665,Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U 1.8GHz,16GB,AMD Radeon 530,Windows 10,2.2,1135.0,Intel,2304,SSD + HDD,1
666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia GeForce GTX 960,Windows 10,3.31,1196.0,Intel,1152,SSD + HDD,1
667,Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32GB,Nvidia GeForce GTX 1070,Windows 10,4.42,3147.37,Intel,1536,SSD + HDD,1
668,Dell,Latitude E7470,Notebook,14.0,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 10,1.56,1229.0,Intel,256,SSD,1
669,Lenovo,Ideapad 320-15IAP,Notebook,15.6,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Windows 10,2.2,419.0,Intel,500,HDD,0
670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.2,535.0,Intel,500,HDD,0
671,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,Intel Core i3 6006U 2GHz,6GB,AMD Radeon R5 M430,Windows 10,2.04,539.0,Intel,1024,HDD,0
672,MSI,GP72VR Leopard,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1060,Windows 10,2.7,1486.77,Intel,1152,SSD + HDD,1
673,Toshiba,Satellite Pro,Notebook,15.6,Intel Core i3 6100U 2.1GHz,4GB,Intel HD Graphics 520,Windows 10,2.1,498.0,Intel,128,SSD,1
674,Dell,Latitude 3580,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.06,955.0,Intel,1024,HDD,0
675,HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,AMD Radeon 530,Windows 10,2.1,745.0,Intel,1024,HDD,0
676,Toshiba,Tecra Z50-D-10E,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.0,1258.0,Intel,256,SSD,1
677,Acer,Aspire 3,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,Linux,2.1,412.0,Intel,128,SSD,1
678,Microsoft,Surface Laptop,Ultrabook,13.5,Intel Core i7 7600U 2.8GHz,8GB,Intel Iris Plus Graphics 640,Windows 10 S,1.252,1867.85,Intel,256,SSD,1
679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,AMD Radeon R5 M430,Windows 10,1.9,817.95,Intel,1152,SSD + HDD,1
680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.3,1034.0,Intel,256,SSD,1
681,Lenovo,IdeaPad 320-15AST,Notebook,15.6,AMD E-Series E2-9000 2.2GHz,4GB,AMD Radeon R2 Graphics,Windows 10,2.2,349.0,AMD,128,SSD,1
682,HP,Pavilion X360,2 in 1 Convertible,14.0,Intel Core i3 7100U 2.4GHz,4GB,Nvidia GeForce 940MX,Windows 10,1.63,699.0,Intel,128,SSD,1
683,MSI,GP62 7RDX,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050,Windows 10,2.4,1294.0,Intel,1280,SSD + HDD,1
684,Asus,Zenbook 3,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.1,1135.0,Intel,256,SSD,1
685,HP,Chromebook X360,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3350 1.1GHz,8GB,Intel HD Graphics 500,Chrome OS,1.4,495.0,Intel,64,Flash,0
686,LG,Gram 15Z975,Ultrabook,15.6,Intel Core i7 8550U 1.8GHz,8GB,Intel HD Graphics 620,Windows 10,1.09,2299.0,Intel,512,SSD,1
687,Acer,Aspire VX5-591G,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1299.0,Intel,256,SSD,1
688,MSI,GV62M 7RD,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.2,997.9,Intel,256,SSD,1
689,Asus,L502NA-GO052T (N3350/4GB/128GB/W10),Notebook,15.6,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Windows 10,1.86,419.0,Intel,128,SSD,1
690,Dell,Alienware 15,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,3.21,2051.0,Intel,1152,SSD + HDD,1
691,HP,17-bs000nv I3,Notebook,17.3,Intel Core i3 6006U 2GHz,4GB,AMD Radeon R5 520,Windows 10,2.5,699.0,Intel,256,SSD,1
692,Lenovo,Yoga 730,2 in 1 Convertible,13.3,Intel Core i7 8550U 1.8GHz,8GB,Intel UHD Graphics 620,Windows 10,1.19,1499.0,Intel,512,SSD,1
693,Dell,Alienware 15,Gaming,15.6,Intel Core i7 7820HK 2.9GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,3.49,2813.75,Intel,1280,SSD + HDD,1
694,HP,250 G6,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,AMD Radeon 520,Windows 10,1.86,612.61,Intel,500,HDD,0
695,Dell,Inspiron 3567,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,AMD Radeon R5 M430,Windows 10,2.2,545.67,Intel,1024,HDD,0
696,HP,17-Y002nv (A10-9600P/6GB/2TB/Radeon,Notebook,17.3,AMD A10-Series 9600P 2.4GHz,6GB,AMD Radeon R7 M440,Windows 10,2.65,569.0,AMD,2048,HDD,0
697,Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,15.6,Intel Celeron Dual Core 3855U 1.6GHz,4GB,Intel HD Graphics 510,Windows 10,2.1,318.0,Intel,500,HDD,0
698,Acer,Chromebook 14,Notebook,14.0,Intel Celeron Dual Core 3855U 1.6GHz,4GB,Intel HD Graphics 510,Chrome OS,1.45,375.0,Intel,32,Flash,0
699,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.7,699.0,Intel,256,SSD,1
700,HP,ZBook 17,Workstation,17.3,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia Quadro M1200,Windows 10,3.14,1907.99,Intel,500,HDD,0
701,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.42,2590.0,Intel,256,SSD,1
702,Toshiba,Satellite Pro,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.5,973.0,Intel,256,SSD,1
703,Acer,TravelMate B117-M,Netbook,11.6,Intel Celeron Dual Core N3050 1.6GHz,4GB,Intel HD Graphics,Windows 10,1.4,269.0,Intel,32,Flash,0
704,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14.0,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.38,1749.0,Intel,512,SSD,1
705,Asus,Chromebook Flip,2 in 1 Convertible,12.5,Intel Core M M3-6Y30 0.9GHz,4GB,Intel HD Graphics 515,Chrome OS,1.2,669.0,Intel,64,Flash,0
706,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,16GB,Intel HD Graphics 520,Windows 10,1.36,1877.0,Intel,512,SSD,1
707,HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4GB,AMD Radeon 530,Windows 10,2.1,689.0,Intel,500,HDD,0
708,Dell,Inspiron 5577,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.56,819.0,Intel,1024,HDD,0
709,Lenovo,IdeaPad 320-15AST,Notebook,15.6,AMD A9-Series 9420 2.9GHz,4GB,AMD Radeon 530,Windows 10,2.2,399.0,AMD,256,SSD,1
710,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,AMD A12-Series 9720P 3.6GHz,8GB,AMD Radeon R7,Windows 10,2.2,429.0,AMD,1024,HDD,0
711,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.1,621.45,Intel,2048,HDD,0
712,Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,No OS,1.9,450.0,Intel,500,HDD,0
713,Dell,Vostro 5568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.18,795.0,Intel,256,SSD,1
714,Acer,Spin 5,2 in 1 Convertible,13.3,Intel Core i5 8250U 1.6GHz,8GB,Intel UHD Graphics 620,Windows 10,1.6,999.0,Intel,256,SSD,1
715,Lenovo,ThinkPad P51s,Workstation,15.6,Intel Core i7 6500U 2.5GHz,16GB,Nvidia Quadro M520M,Windows 7,2.18,1855.0,Intel,512,SSD,1
716,Lenovo,Thinkpad T460p,Notebook,14.0,Intel Core i5 6300HQ 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.8,1191.0,Intel,256,SSD,1
717,HP,17-ak002nv (A10-9620P/6GB/2TB/Radeon,Notebook,17.3,AMD A10-Series 9620P 2.5GHz,6GB,AMD Radeon 530,Windows 10,2.71,655.01,AMD,2048,HDD,0
718,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1249.0,Intel,1152,SSD + HDD,1
719,Dell,Latitude 5480,Notebook,14.0,Intel Core i5 7440HQ 2.8GHz,8GB,Nvidia GeForce 930MX,Linux,1.64,1089.0,Intel,256,SSD,1
720,Dell,Vostro 5568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Linux,1.98,726.0,Intel,1024,HDD,0
721,Asus,VivoBook E403NA,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Windows 10,1.5,298.0,Intel,32,Flash,0
722,Dell,Latitude 5580,Notebook,15.6,Intel Core i5 7300U 2.6GHz,16GB,Intel HD Graphics 620,Windows 10,1.93,1426.66,Intel,512,SSD,1
723,Lenovo,Thinkpad E470,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Nvidia GeForce 920MX,Windows 10,1.87,857.07,Intel,256,SSD,1
724,Dell,Latitude 5580,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8GB,Intel HD Graphics 620,Windows 10,1.9,1179.0,Intel,256,SSD,1
725,Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,AMD A6-Series 7310 2GHz,4GB,AMD Radeon R4,Windows 10,2.19,298.0,AMD,500,HDD,0
726,Mediacom,Smartbook 142,Notebook,14.0,Intel Atom Z8350 1.92GHz,4GB,Intel HD Graphics 400,Windows 10,1.4,265.0,Intel,32,HDD,0
727,HP,ProBook 470,Notebook,17.3,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 930MX,Windows 10,2.63,1200.0,Intel,256,SSD,1
728,Lenovo,ThinkPad X1,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.17,1686.64,Intel,512,SSD,1
729,HP,Pavilion X360,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.58,836.6,Intel,256,SSD,1
730,Lenovo,ThinkPad T470s,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.32,1499.0,Intel,256,SSD,1
731,Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32GB,Nvidia GeForce GTX 1070,Windows 10,4.36,3659.4,Intel,2048,SSD + HDD,1
732,MSI,GL72M 7REX,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1348.48,Intel,1152,SSD + HDD,1
733,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,No OS,1.9,489.9,Intel,1024,HDD,0
734,Dell,Inspiron 5570,Notebook,15.6,Intel Core i5 8250U 1.6GHz,8GB,AMD Radeon 530,Windows 10,2.2,719.0,Intel,1152,SSD + HDD,1
735,Dell,Inspiron 5378,2 in 1 Convertible,13.3,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,1.71,649.0,Intel,1024,HDD,0
736,Dell,Inspiron 5567,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,AMD Radeon R7 M445,Linux,2.32,589.52,Intel,1024,HDD,0
737,HP,15-BW037na (A9-9420/4GB/1TB/Radeon,Notebook,15.6,AMD A9-Series 9420 3GHz,4GB,AMD Radeon 520,Windows 10,2.1,489.0,AMD,1024,HDD,0
738,Acer,Predator 17,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,4.2,1935.0,Intel,1152,SSD + HDD,1
739,Dell,Inspiron 3567,Notebook,15.6,Intel Core i5 7200U 2.5GHz,12GB,Intel HD Graphics 620,Windows 10,2.25,649.0,Intel,1024,HDD,0
740,HP,15-BW091ND (A9-9420/6GB/1TB,Notebook,15.6,AMD A9-Series A9-9420 3GHz,6GB,AMD Radeon 520,Windows 10,2.1,650.0,AMD,1152,SSD + HDD,1
741,Acer,Extensa EX2540-58KR,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.4,559.0,Intel,500,HDD,0
742,Lenovo,ThinkPad 13,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.44,960.0,Intel,256,SSD,1
743,Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,Intel Core i7 7500U 2.7GHz,4GB,Intel HD Graphics 620,Windows 10,1.85,779.0,Intel,1024,HDD,0
744,HP,ZBook 15,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia Quadro M2200,Windows 10,2.6,2419.0,Intel,256,SSD,1
745,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Intel Core i5 8250U 1.6GHz,8GB,Intel UHD Graphics 620,Windows 10,1.55,659.0,Intel,1024,HDD,0
746,MSI,GS63VR 7RF,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,1.8,2094.48,Intel,1280,SSD + HDD,1
747,Acer,Aspire ES1-572,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,Windows 10,2.4,410.8,Intel,500,HDD,0
748,Dell,Inspiron 7560,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 940MX,Windows 10,2.0,1207.0,Intel,1152,SSD + HDD,1
749,Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U 2GHz,8GB,Intel HD Graphics 520,Windows 10,2.0,665.0,Intel,256,SSD,1
750,Toshiba,Tecra X40-D-10G,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.25,1535.0,Intel,256,SSD,1
751,Lenovo,Flex 5,2 in 1 Convertible,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.7,999.0,Intel,256,SSD,1
752,Lenovo,Thinkpad P51s,Workstation,15.6,Intel Core i7 7600U 2.8GHz,16GB,Nvidia Quadro M520M,Windows 10,2.5,3299.0,Intel,1024,SSD,1
753,Acer,Chromebook 14,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,2GB,Intel HD Graphics 400,Chrome OS,1.68,330.0,Intel,32,Flash,0
754,Samsung,Notebook 9,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,0.81,1649.0,Intel,256,SSD,1
755,HP,250 G6,Notebook,15.6,Intel Core i3 6006U 2GHz,8GB,Intel HD Graphics 520,Windows 10,1.86,539.0,Intel,256,SSD,1
757,Dell,Latitude 5480,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.6,1126.71,Intel,256,SSD,1
758,HP,Zbook 17,Workstation,17.3,Intel Xeon E3-1535M v5 2.9GHz,16GB,Nvidia Quadro M2000M,Windows 7,3.0,4389.0,Intel,256,SSD,1
759,Lenovo,N23 (N3060/4GB/128GB/W10),Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,Windows 10,1.4,475.0,Intel,128,SSD,1
760,HP,EliteBook 850,Notebook,15.6,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 10,1.84,1900.0,Intel,256,SSD,1
761,Asus,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,4GB,Nvidia GeForce GTX 950M,No OS,2.45,579.0,Intel,1024,HDD,0
762,Lenovo,Thinkpad T460,Ultrabook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.7,1096.0,Intel,180,SSD,1
763,Asus,Pro P2540UA-XO0192R,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4GB,Intel HD Graphics 620,Windows 10,2.37,849.9,Intel,256,SSD,1
764,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Intel Core i5 6260U 1.8GHz,8GB,Intel HD Graphics 540,Windows 10,1.3,1199.0,Intel,256,SSD,1
